Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Umag    Bmag    Vmag    Rmag    Imag    Jmag    Hmag    Kmag
0.0152 0.01508 9.39794 1.5962797403 2.5462691564    1.573  3.154  3.5551  0.653    7  0.000  0.363    48.16    29.38    19.64    15.18    12.39  3 -2.05e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.116 2.340 0.426 -1.164 -2.286 -3.498 -4.840 -5.701 -5.946
0.0152 0.01508 9.39794 1.5963038206 2.5462708756    1.570  3.193  3.5507  0.596    7  0.000  0.363    54.02    32.55    21.67    16.77    13.69  2 -2.42e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.213 2.346 0.466 -1.114 -2.277 -3.565 -4.950 -5.819 -6.072
0.0152 0.01508 9.39794 1.5963292122 2.5462726884    1.567  3.229  3.5465  0.542    7  0.000  0.363    60.20    35.86    23.76    18.42    15.04  2 -2.84e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.303 2.352 0.524 -1.039 -2.252 -3.615 -5.054 -5.930 -6.190
0.0152 0.01508 9.39794 1.5963344574 2.5462730629    1.567  3.209  3.5487  0.571    7  0.000  0.363    56.71    34.00    22.58    17.49    14.28  2 -2.61e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.251 2.352 0.494 -1.079 -2.264 -3.586 -4.995 -5.868 -6.124
0.0152 0.01508 9.39794 1.5963345766 2.5462730714    1.567  3.204  3.5492  0.578    7  0.000  0.363    55.97    33.60    22.33    17.29    14.12  2 -2.56e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.240 2.352 0.488 -1.087 -2.266 -3.579 -4.982 -5.854 -6.109
0.0152 0.01508 9.39794 1.5963348150 2.5462730884    1.567  3.210  3.5486  0.570    7  0.000  0.363    56.91    34.10    22.65    17.54    14.33  2 -2.63e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.254 2.352 0.496 -1.077 -2.263 -3.588 -4.998 -5.871 -6.128
0.0152 0.01508 9.39794 1.5963355303 2.5462731394    1.567  3.212  3.5484  0.567    7  0.000  0.363    57.21    34.26    22.75    17.62    14.39  2 -2.65e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.259 2.351 0.498 -1.074 -2.263 -3.590 -5.004 -5.877 -6.133
0.0152 0.01508 9.39794 1.5963361263 2.5462731820    1.566  3.205  3.5492  0.577    7  0.000  0.363    56.11    33.68    22.38    17.33    14.15  2 -2.57e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.243 2.351 0.487 -1.088 -2.268 -3.582 -4.985 -5.857 -6.112
0.0152 0.01508 9.39794 1.5963369608 2.5462732416    1.566  3.193  3.5506  0.595    7  0.000  0.363    54.09    32.59    21.69    16.79    13.71  2 -2.43e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.212 2.349 0.469 -1.111 -2.275 -3.563 -4.949 -5.819 -6.071
0.0152 0.01508 9.39794 1.5963379145 2.5462733097    1.566  3.186  3.5514  0.605    7  0.000  0.363    53.03    32.02    21.33    16.50    13.47  2 -2.36e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.195 2.348 0.463 -1.119 -2.276 -3.551 -4.930 -5.798 -6.050
0.0152 0.01508 9.39794 1.5963392258 2.5462734033    1.566  3.208  3.5488  0.572    7  0.000  0.363    56.64    33.96    22.56    17.47    14.27  2 -2.59e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.251 2.351 0.491 -1.082 -2.266 -3.586 -4.994 -5.866 -6.122
0.0152 0.01508 9.39794 1.5963405371 2.5462734969    1.566  3.236  3.5457  0.532    7  0.000  0.363    61.46    36.53    24.19    18.75    15.32  2 -2.91e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.320 2.353 0.536 -1.024 -2.247 -3.624 -5.073 -5.951 -6.212
0.0152 0.01508 9.39794 1.5963425636 2.5462736416    1.566  3.272  3.5414  0.479    7  0.000  0.363    68.42    40.20    26.50    20.58    16.81  2 -3.41e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.409 2.359 0.601 -0.940 -2.216 -3.671 -5.177 -6.061 -6.330
0.0152 0.01508 9.39794 1.5963449478 2.5462738118    1.565  3.323  3.5352  0.403    7  0.000  0.363    79.77    46.11    30.21    23.50    19.21  2 -4.23e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.537 2.368 0.729 -0.778 -2.148 -3.719 -5.325 -6.219 -6.499
0.0152 0.01508 9.39794 1.5963482857 2.5462740501    1.565  3.371  3.5291  0.330    7  0.525  0.363    92.47    52.62    34.27    26.71    21.84  2 -5.18e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.658 2.377 0.869 -0.600 -2.070 -3.750 -5.468 -6.369 -6.660
0.0152 0.01508 9.39794 1.5963537693 2.5462744415    1.563  3.415  3.5236  0.264    7  0.525  0.363   105.68    59.28    38.40    29.99    24.52  2  -6.3e-08      0.00 6.862e-01 2.979e-01 1.799e-03 1.860e-03 6.596e-03 -1.000 1.592e-02 -3.767 2.387 1.034 -0.393 -1.974 -3.744 -5.596 -6.502 -6.805
0.0152 0.01508 9.39794 1.5963540077 2.5462744586    1.563  3.415  3.5236  0.264    8  0.525  0.382   105.68    59.28    38.40    29.99    24.52  2 -6.27e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.767 2.387 1.034 -0.393 -1.974 -3.744 -5.596 -6.502 -6.805
0.0152 0.01508 9.39794 1.5963543653 2.5462744841    1.563  3.151  3.5548  0.653    8  0.525  0.382    48.07    29.33    19.61    15.16    12.37  3 -2.05e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.106 2.353 0.444 -1.144 -2.269 -3.487 -4.832 -5.693 -5.938
0.0152 0.01508 9.39794 1.5963544846 2.5462744926    1.563  3.072  3.5639  0.767    8  0.525  0.382    38.12    23.84    16.09    12.40    10.12  3 -1.46e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.911 2.335 0.378 -1.225 -2.272 -3.346 -4.609 -5.451 -5.683
0.0152 0.01508 9.39794 1.5963553190 2.5462745522    1.563  2.862  3.5884  1.076    8  0.525  0.382    20.43    13.66     9.45     7.22     5.89  4 -5.67e-09      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.384 2.230 0.349 -1.215 -2.119 -2.917 -4.018 -4.801 -4.995
0.0152 0.01508 9.39794 1.5963563919 2.5462746288    1.562  2.872  3.5870  1.060    8  0.525  0.382    21.09    14.05     9.71     7.43     6.05  4 -5.95e-09      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.410 2.239 0.349 -1.219 -2.130 -2.938 -4.047 -4.834 -5.030
0.0152 0.01508 9.39794 1.5963578224 2.5462747309    1.562  2.979  3.5744  0.902    8  0.525  0.382    28.99    18.67    12.74     9.78     7.98  3 -9.64e-09      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.677 2.306 0.349 -1.250 -2.227 -3.161 -4.346 -5.165 -5.380
0.0152 0.01508 9.39794 1.5963597298 2.5462748670    1.561  3.140  3.5555  0.666    8  0.525  0.382    46.80    28.64    19.17    14.81    12.09  3 -1.96e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.079 2.361 0.449 -1.140 -2.258 -3.464 -4.802 -5.662 -5.907
0.0152 0.01508 9.39794 1.5963618755 2.5462750202    1.561  3.283  3.5386  0.455    8  0.525  0.382    71.66    41.90    27.57    21.42    17.50  2 -3.61e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.437 2.384 0.679 -0.845 -2.160 -3.666 -5.213 -6.102 -6.376
0.0152 0.01508 9.39794 1.5963644981 2.5462752075    1.560  3.378  3.5273  0.314    8  0.526  0.382    95.29    54.04    35.15    27.42    22.41  2  -5.4e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.675 2.394 0.939 -0.514 -2.019 -3.729 -5.491 -6.394 -6.689
0.0152 0.01508 9.39794 1.5963675976 2.5462754287    1.559  3.428  3.5211  0.239    8  0.526  0.382   110.91    61.89    40.01    31.27    25.57  2 -6.66e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.800 2.402 1.121 -0.287 -1.916 -3.726 -5.637 -6.546 -6.854
0.0152 0.01508 9.39794 1.5963710546 2.5462756755    1.558  3.450  3.5181  0.205    8  0.526  0.382   118.97    65.89    42.48    33.22    27.18  2 -7.32e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.856 2.409 1.227 -0.150 -1.848 -3.704 -5.703 -6.616 -6.930
0.0152 0.01508 9.39794 1.5963748693 2.5462759478    1.557  3.462  3.5163  0.185    8  0.527  0.382   123.76    68.25    43.93    34.38    28.12  2  -7.7e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.886 2.416 1.301 -0.056 -1.797 -3.680 -5.739 -6.654 -6.972
0.0152 0.01508 9.39794 1.5963749886 2.5462759563    1.557  3.273  3.5383  0.463    8  0.527  0.382    70.53    41.31    27.19    21.13    17.26  2 -3.48e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.412 2.405 0.711 -0.808 -2.126 -3.637 -5.190 -6.080 -6.353
0.0152 0.01508 9.39794 1.5963754654 2.5462759904    1.557  3.127  3.5554  0.677    8  0.527  0.382    45.70    28.04    18.78    14.51    11.84  3 -1.86e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.047 2.387 0.483 -1.102 -2.221 -3.430 -4.770 -5.631 -5.875
0.0152 0.01508 9.39794 1.5963762999 2.5462760499    1.557  2.916  3.5799  0.986    8  0.527  0.382    24.47    16.05    11.03     8.45     6.89  3 -7.33e-09      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.520 2.311 0.379 -1.209 -2.154 -3.025 -4.173 -4.981 -5.187
0.0152 0.01508 9.39794 1.5963773727 2.5462761265    1.557  2.926  3.5786  0.971    8  0.527  0.382    25.23    16.49    11.32     8.67     7.07  3 -7.67e-09      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.545 2.317 0.381 -1.208 -2.160 -3.045 -4.202 -5.012 -5.220
0.0152 0.01508 9.39794 1.5963790417 2.5462762457    1.556  3.031  3.5663  0.816    8  0.527  0.382    34.47    21.80    14.77    11.37     9.27  3 -1.23e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.808 2.365 0.413 -1.187 -2.216 -3.255 -4.499 -5.337 -5.564
0.0152 0.01508 9.39794 1.5963809490 2.5462763818    1.556  3.189  3.5478  0.584    8  0.527  0.382    55.16    33.17    22.05    17.08    13.94  2 -2.44e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.203 2.401 0.569 -0.994 -2.189 -3.528 -4.949 -5.824 -6.081
0.0152 0.01508 9.39794 1.5963834524 2.5462765605    1.555  3.329  3.5313  0.378    8  0.528  0.382    83.72    48.14    31.47    24.51    20.03  2 -4.43e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.553 2.417 0.865 -0.612 -2.041 -3.681 -5.354 -6.254 -6.540
0.0152 0.01508 9.39794 1.5963861942 2.5462767563    1.554  3.422  3.5204  0.241    8  0.528  0.382   110.46    61.66    39.86    31.15    25.48  2 -6.54e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.785 2.424 1.169 -0.231 -1.874 -3.696 -5.624 -6.535 -6.844
0.0152 0.01508 9.39794 1.5963895321 2.5462769945    1.553  3.470  3.5146  0.169    8  0.528  0.382   127.68    70.17    45.10    35.32    28.89  2 -7.99e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.905 2.431 1.379 0.044 -1.739 -3.647 -5.764 -6.680 -7.002
0.0152 0.01508 9.39794 1.5963932276 2.5462772584    1.552  3.491  3.5119  0.138    8  0.529  0.382   136.08    74.27    47.62    37.32    30.53  2 -8.72e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.957 2.436 1.479 0.174 -1.674 -3.621 -5.824 -6.743 -7.070
0.0152 0.01508 9.39794 1.5963973999 2.5462775562    1.551  3.501  3.5105  0.122    8  0.529  0.382   140.61    76.47    48.96    38.39    31.41  2 -9.11e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.982 2.440 1.535 0.247 -1.636 -3.604 -5.854 -6.775 -7.105
0.0152 0.01508 9.39794 1.5963975191 2.5462775647    1.551  3.319  3.5318  0.389    8  0.529  0.382    81.86    47.18    30.87    24.03    19.64  2 -4.28e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.528 2.427 0.868 -0.611 -2.032 -3.663 -5.328 -6.226 -6.512
0.0152 0.01508 9.39794 1.5963979959 2.5462775987    1.551  3.174  3.5489  0.602    8  0.529  0.382    53.12    32.07    21.35    16.53    13.50  3 -2.31e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.164 2.412 0.569 -0.998 -2.180 -3.500 -4.907 -5.781 -6.036
0.0152 0.01508 9.39794 1.5963989496 2.5462776668    1.550  2.963  3.5736  0.911    8  0.529  0.382    28.41    18.35    12.53     9.62     7.84  3 -9.18e-09      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.639 2.351 0.403 -1.193 -2.174 -3.118 -4.309 -5.131 -5.347
0.0152 0.01508 9.39794 1.5964001417 2.5462777519    1.550  2.973  3.5724  0.896    8  0.530  0.382    29.27    18.84    12.85     9.87     8.05  3  -9.6e-09      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.663 2.357 0.406 -1.192 -2.180 -3.138 -4.337 -5.162 -5.379
0.0152 0.01508 9.39794 1.5964019299 2.5462778796    1.549  3.076  3.5602  0.744    8  0.530  0.382    39.81    24.79    16.70    12.88    10.51  3 -1.52e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.921 2.396 0.460 -1.135 -2.209 -3.337 -4.630 -5.481 -5.717
0.0152 0.01508 9.39794 1.5964040756 2.5462780327    1.548  3.231  3.5419  0.516    8  0.530  0.382    63.22    37.46    24.77    19.22    15.70  2 -2.96e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.308 2.423 0.674 -0.861 -2.128 -3.574 -5.073 -5.959 -6.226
0.0152 0.01508 9.39794 1.5964066982 2.5462782199    1.548  3.368  3.5256  0.314    8  0.531  0.382    95.24    54.01    35.12    27.40    22.40  2 -5.28e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.651 2.437 1.037 -0.398 -1.935 -3.670 -5.472 -6.378 -6.676
0.0152 0.01508 9.39794 1.5964097977 2.5462784412    1.547  3.459  3.5148  0.180    8  0.531  0.382   124.93    68.80    44.26    34.65    28.35  2 -7.71e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.877 2.447 1.391 0.055 -1.722 -3.626 -5.735 -6.651 -6.972
0.0152 0.01508 9.39794 1.5964133739 2.5462786965    1.545  3.505  3.5091  0.110    8  0.531  0.382   143.77    77.99    49.89    39.13    32.02  2 -9.35e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.993 2.453 1.594 0.321 -1.592 -3.575 -5.869 -6.792 -7.124
0.0152 0.01508 9.39794 1.5964174271 2.5462789858    1.544  3.525  3.5066  0.080    8  0.532  0.382   152.70    82.30    52.51    41.22    33.74  2 -1.02e-07      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -4.042 2.452 1.668 0.419 -1.544 -3.554 -5.926 -6.851 -7.188
0.0152 0.01508 9.39794 1.5964219570 2.5462793092    1.543  3.534  3.5054  0.066    8  0.533  0.382   157.25    84.47    53.84    42.28    34.60  2 -1.06e-07      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -4.065 2.453 1.709 0.472 -1.516 -3.540 -5.953 -6.879 -7.218
0.0152 0.01508 9.39794 1.5964220762 2.5462793177    1.542  3.362  3.5259  0.320    8  0.533  0.382    93.95    53.35    34.71    27.08    22.14  2 -5.18e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.634 2.445 1.040 -0.397 -1.928 -3.659 -5.455 -6.360 -6.657
0.0152 0.01508 9.39794 1.5964226723 2.5462793602    1.542  3.218  3.5430  0.533    8  0.533  0.382    61.06    36.32    24.04    18.65    15.23  2 -2.82e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.274 2.430 0.667 -0.872 -2.126 -3.551 -5.035 -5.919 -6.184
0.0152 0.01508 9.39794 1.5964236259 2.5462794283    1.542  3.008  3.5680  0.842    8  0.533  0.382    32.61    20.75    14.09    10.84     8.84  3 -1.14e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.750 2.380 0.427 -1.174 -2.190 -3.205 -4.435 -5.270 -5.494
0.0152 0.01508 9.39794 1.5964249372 2.5462795219    1.541  3.018  3.5668  0.828    8  0.533  0.382    33.60    21.31    14.45    11.12     9.07  3 -1.19e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.774 2.384 0.433 -1.166 -2.191 -3.224 -4.463 -5.301 -5.527
0.0152 0.01508 9.39794 1.5964268446 2.5462796580    1.541  3.119  3.5547  0.678    8  0.533  0.382    45.51    27.94    18.71    14.46    11.80  3 -1.85e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.027 2.415 0.522 -1.060 -2.185 -3.406 -4.752 -5.615 -5.860
0.0152 0.01508 9.39794 1.5964292288 2.5462798282    1.540  3.270  3.5365  0.453    8  0.534  0.382    71.70    41.91    27.57    21.43    17.51  2 -3.55e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.406 2.442 0.791 -0.714 -2.060 -3.605 -5.189 -6.082 -6.359
0.0152 0.01508 9.39794 1.5964319706 2.5462800240    1.539  3.404  3.5203  0.254    8  0.534  0.382   107.26    60.03    38.85    30.36    24.83  2 -6.23e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.740 2.457 1.207 -0.188 -1.830 -3.651 -5.580 -6.491 -6.800
0.0152 0.01508 9.39794 1.5964353085 2.5462802622    1.537  3.492  3.5096  0.123    8  0.535  0.382   139.98    76.13    48.74    38.23    31.28  2 -8.99e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.961 2.469 1.598 0.323 -1.579 -3.557 -5.835 -6.758 -7.089
0.0152 0.01508 9.39794 1.5964392424 2.5462805430    1.536  3.538  3.5040  0.055    8  0.535  0.382   160.60    86.05    54.79    43.05    35.23  2 -1.08e-07      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -4.074 2.466 1.766 0.543 -1.472 -3.509 -5.966 -6.894 -7.235
0.0152 0.01508 9.39794 1.5964436531 2.5462808579    1.534  3.556  3.5016  0.026    8  0.536  0.382   170.28    90.66    57.59    45.28    37.07  2 -1.17e-07      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -4.121 2.469 1.850 0.651 -1.417 -3.481 -6.021 -6.951 -7.298
0.0152 0.01508 9.39794 1.5964485407 2.5462812067    1.532  3.565  3.5004  0.012    8  0.537  0.382   175.15    92.96    58.98    46.40    37.98  2 -1.22e-07      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -4.143 2.472 1.894 0.707 -1.386 -3.464 -6.046 -6.978 -7.327
0.0152 0.01508 9.39794 1.5964486599 2.5462812152    1.532  3.404  3.5199  0.251    8  0.537  0.382   107.96    60.38    39.06    30.53    24.97  2 -6.31e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.741 2.465 1.228 -0.163 -1.813 -3.642 -5.582 -6.493 -6.803
0.0152 0.01508 9.39794 1.5964492559 2.5462812578    1.532  3.262  3.5372  0.462    8  0.537  0.382    70.31    41.18    27.11    21.07    17.21  2 -3.48e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.385 2.447 0.782 -0.727 -2.062 -3.594 -5.165 -6.058 -6.333
0.0152 0.01508 9.39794 1.5964503288 2.5462813344    1.531  3.053  3.5626  0.772    8  0.537  0.382    37.49    23.50    15.86    12.23     9.98  3 -1.42e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.862 2.399 0.456 -1.141 -2.197 -3.291 -4.564 -5.410 -5.643
0.0152 0.01508 9.39794 1.5964517593 2.5462814365    1.531  3.063  3.5614  0.757    8  0.537  0.382    38.64    24.15    16.28    12.55    10.24  3 -1.48e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.887 2.403 0.463 -1.133 -2.198 -3.309 -4.593 -5.441 -5.676
0.0152 0.01508 9.39794 1.5964537859 2.5462815811    1.530  3.162  3.5492  0.610    8  0.538  0.382    52.13    31.54    21.01    16.27    13.28  3 -2.28e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.135 2.431 0.584 -0.983 -2.161 -3.474 -4.877 -5.750 -6.004
0.0152 0.01508 9.39794 1.5964561701 2.5462817513    1.529  3.310  3.5312  0.389    8  0.538  0.382    81.46    46.96    30.73    23.93    19.56  2 -4.28e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.504 2.458 0.916 -0.557 -1.987 -3.630 -5.306 -6.206 -6.493
0.0152 0.01508 9.39794 1.5964592695 2.5462819725    1.527  3.440  3.5151  0.194    8  0.539  0.382   120.99    66.82    43.03    33.69    27.55  2 -7.38e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.831 2.477 1.413 0.077 -1.691 -3.590 -5.687 -6.604 -6.924
0.0152 0.01508 9.39794 1.5964628458 2.5462822278    1.526  3.526  3.5044  0.065    8  0.539  0.382   157.18    84.38    53.77    42.24    34.57  2 -1.05e-07      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -4.046 2.481 1.770 0.544 -1.462 -3.494 -5.937 -6.864 -7.205
0.0152 0.01508 9.39794 1.5964668989 2.5462825171    1.524  3.571  3.4988 -0.002    8  0.540  0.382   180.01    95.22    60.34    47.50    38.88  2 -1.27e-07      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -4.156 2.485 1.956 0.781 -1.340 -3.430 -6.064 -6.998 -7.350
0.0152 0.01508 9.39794 1.5964715481 2.5462828490    1.522  3.589  3.4964 -0.031    8  0.541  0.382   190.91   100.33    63.43    49.97    40.91  1 -1.37e-07      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -4.203 2.485 2.028 0.868 -1.295 -3.403 -6.119 -7.055 -7.412
0.0152 0.01508 9.39794 1.5964767933 2.5462832233    1.519  3.598  3.4951 -0.046    8  0.542  0.382   196.62   102.99    65.04    51.25    41.96  1 -1.43e-07      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -4.225 2.487 2.066 0.913 -1.271 -3.387 -6.145 -7.082 -7.442
0.0152 0.01508 9.39794 1.5964769125 2.5462832319    1.519  3.450  3.5135  0.175    8  0.542  0.382   125.57    69.06    44.40    34.79    28.45  2 -7.82e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.856 2.487 1.482 0.164 -1.644 -3.566 -5.718 -6.636 -6.959
0.0152 0.01508 9.39794 1.5964775085 2.5462832744    1.519  3.310  3.5309  0.385    8  0.542  0.382    81.98    47.22    30.88    24.06    19.66  2 -4.36e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.505 2.464 0.928 -0.544 -1.978 -3.626 -5.307 -6.208 -6.495
0.0152 0.01508 9.39794 1.5964785814 2.5462833510    1.518  3.102  3.5567  0.696    8  0.542  0.382    43.65    26.92    18.06    13.95    11.39  3  -1.8e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -2.985 2.416 0.504 -1.085 -2.191 -3.378 -4.704 -5.563 -5.805
0.0152 0.01508 9.39794 1.5964800119 2.5462834531    1.518  3.112  3.5554  0.681    8  0.542  0.382    45.03    27.68    18.54    14.33    11.70  3 -1.89e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.010 2.420 0.518 -1.067 -2.185 -3.394 -4.734 -5.594 -5.839
0.0152 0.01508 9.39794 1.5964820385 2.5462835977    1.516  3.209  3.5433  0.535    8  0.543  0.382    60.52    36.03    23.85    18.51    15.11  2 -2.87e-08      0.00 6.862e-01 2.984e-01 1.902e-03 1.862e-03 6.634e-03 -1.000 1.540e-02 -3.253 2.446 0.679 -0.862 -2.112 -3.533 -5.014 -5.897 -6.161
